Drug ID,Drug Name,Synonyms,Target,Target Pathway,Selleckchem Cat#,CAS number,PubCHEM,Others,entropy,max_conc,log2_max_conc,num_cl,num_cl_hn,log2_median_ic50,median_ic50,median_ic50_3f,log2_median_ic50_3f,median_ic50_9f,log2_median_ic50_9f,log2_median_ic50_hn,median_ic50_hn,median_ic50_3f_hn,log2_median_ic50_3f_hn,median_ic50_9f_hn,log2_median_ic50_9f_hn,num_sensitive,num_sensitive_hn
291,KIN001-266,Cot inhibitor-2,MAP3K8,"Other, kinases",none,915363-56-3,44143370,,7.037041129443487,20.0,4.3219280948873635,978,40,3.9361107363950003,15.30690539070036,5.102301796900121,2.3511482356738442,1.7007672656333732,0.7661857349526874,4.4297442266,21.551915981878814,7.183971993959606,2.8447817258788444,2.3946573313198685,1.2598192251576878,598,20
299,OSI-027,A-1065-5,"MTORC1, MTORC2",PI3K/MTOR signaling,S2624,936890-98-1,44224160,,7.2195813970131955,20.0,4.3219280948873635,974,40,2.19673370724,4.584402475457452,1.5281341584858172,0.6117712065188436,0.5093780528286058,-0.9731912942023124,5.3096835891600005,39.661946814405276,13.220648938135092,3.724721088438845,4.406882979378364,2.139758587717688,634,17
301,PHA-793887,"PHA793887, PHA 793887","CDK2, CDK7, CDK5",Cell cycle,S1487,718630-59-2,46191454,,7.156271503838904,10.24,3.356143810225275,980,40,3.3949504063700005,10.519180471392977,3.5063934904643257,1.809987905648844,1.1687978301547752,0.2250254049276877,3.606538955285001,12.18081664952785,4.060272216509284,2.0215764545638444,1.3534240721697612,0.43661395384268814,477,14
302,PI-103,"PI-103, PI103, PI 103","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2",PI3K/MTOR signaling,S1038,371935-74-9,9884685,,7.044100803488859,10.24,3.356143810225275,969,40,1.8062134668,3.49723190746955,1.1657439691565166,0.22125096607884387,0.3885813230521722,-1.3637115346423123,3.0564642896900005,8.319312380812788,2.7731041269375956,1.4715017889688442,0.9243680423125319,-0.11346071175231225,624,22
303,PIK-93,"PIK 93, PIK93",PI3Kgamma,PI3K/MTOR signaling,S1489,593960-11-3,6852167,,6.98261447307346,20.0,4.3219280948873635,978,40,4.15823237796,17.854704820895286,5.9515682736317626,2.573269877238844,1.9838560912105876,0.9883073765176876,4.630081568515,24.762439900348145,8.254146633449382,3.0451190677938436,2.7513822111497936,1.4601565670726877,531,16
305,TPCA-1,-,IKK2,"Other, kinases",S2824,507475-17-4,9903786,,6.995415308012398,20.0,4.3219280948873635,978,40,4.600882811135,24.266309514688892,8.088769838229632,3.0159203104138443,2.696256612743211,1.4309578096926885,5.105477366894999,34.427210075425656,11.475736691808553,3.520514866173844,3.825245563936184,1.935552365452688,438,13
306,Fedratinib,"TG101348, TG-101348, SAR302503, SAR-302503",JAK2,"Other, kinases",S2736,936091-26-8,16722836,,6.698194169801663,10.24,3.356143810225275,979,40,2.9579224417299996,7.770042241102747,2.5900140803675824,1.372959941008844,0.8633380267891941,-0.21200255971231224,3.268658146675,9.63749460003918,3.2124982000130604,1.6836956459538437,1.0708327333376868,0.09873314523268754,625,22
308,WIKI4,"WIKI-4, WIKI 4","TNKS1, TNKS2",WNT signaling,S7490,838818-26-1,2984337,,6.005700934530804,5.12,2.3561438102252747,975,40,0.131585830829,1.0954972257454825,0.3651657419151608,-1.4533766698921562,0.12172191397172025,-3.0383391706133125,0.13082394018835,1.0949188438226058,0.3649729479408686,-1.4541385605328059,0.12165764931362287,-3.0391010612539624,890,39
328,SNX-2112,SNX 2112,HSP90,Protein stability and degradation,S2639,908112-43-6,24772860,,6.455823256571981,2.56,1.3561438102252754,970,40,-0.8487008127644999,0.5552845602247193,0.18509485340823972,-2.433663313485656,0.06169828446941325,-4.018625814206811,-1.0071144598645,0.497540385717675,0.16584679523922502,-2.592076960585656,0.05528226507974167,-4.177039461306812,635,30
331,QL-X-138,-,BTK,"Other, kinases",none,none,none,,6.6126143303191975,10.24,3.356143810225275,966,40,2.138926975525,4.404343453378951,1.4681144844596503,0.5539644748038438,0.4893714948198834,-1.0309980259173124,2.9357825088200005,7.651711656247648,2.550570552082549,1.3508200080988435,0.8501901840275166,-0.2341424926223124,701,28
346,THZ-2-102-1,-,CDK7,Cell cycle,none,none,none,,6.0324054754247145,2.5,1.3219280948873624,960,40,-2.8203314649199998,0.1415779538273296,0.047192651275776536,-4.405293965641157,0.015730883758592176,-5.990256466362313,-2.12097101009,0.2298921310070605,0.07663071033568683,-3.705933510811157,0.025543570111895602,-5.290896011532311,753,33
